baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000049969.3	533.868889409651	2.1679976299067	0.130315108696402	16.6365792239605	3.78639913619326e-62	3.7656467563122e-60
ENSMUSG00000030739.18	286.679622958842	7.04327040262882	0.424332237566242	16.5984805750926	7.14774752192431e-62	7.07456005925963e-60
ENSMUSG00000021822.3	1625.84615490732	-1.4898375671025	0.0899571311735102	-16.5616393905325	1.31949273457874e-61	1.29976317654742e-59
ENSMUSG00000001420.13	213.436270783251	6.13723234579394	0.371561083042761	16.517425063829	2.74885842821059e-61	2.69492348085138e-59
ENSMUSG00000003032.8	4563.56074438949	1.95396086455913	0.11835948862616	16.5086964065106	3.17671403520478e-61	3.09969370435123e-59
ENSMUSG00000032462.14	574.696721545164	2.04824977658847	0.124476785362003	16.4548736588253	7.73831743402831e-61	7.51525044320702e-59
ENSMUSG00000006411.12	309.786002664002	7.27322549414789	0.442030264741373	16.4541346471002	7.83333963002859e-61	7.57198427975568e-59
ENSMUSG00000026496.11	2040.61492069355	1.6530779738899	0.10061777778362	16.4292832768069	1.18045899719616e-60	1.13576627051161e-58
ENSMUSG00000028841.14	186.944330485353	3.52548228672862	0.214604061198987	16.4278451536837	1.20878599082959e-60	1.15763643547689e-58
ENSMUSG00000026205.8	174.979621544628	5.3617930401111	0.326557933510148	16.419117375216	1.39582355098182e-60	1.33059935371475e-58
ENSMUSG00000050106.17	182.121882810547	4.76376054093106	0.29038501045388	16.4049808682796	1.76182237860503e-60	1.6717916387075e-58
ENSMUSG00000030849.18	1008.95170541704	-1.82655995497849	0.111562282086055	-16.3725581874486	3.00320617539656e-60	2.83672707508005e-58
ENSMUSG00000031488.14	308.002929405928	2.6820180007053	0.163835294132431	16.3702089644822	3.1214040535761e-60	2.93497110237615e-58
ENSMUSG00000046157.13	246.858734269272	2.86575457838285	0.175150846891821	16.361637007401	3.59337127583162e-60	3.36346055257253e-58
ENSMUSG00000001552.14	3736.99687694644	2.20559050939239	0.134813247958706	16.3603395273732	3.67075591754e-60	3.4204169779384e-58
ENSMUSG00000062151.13	709.712228385119	2.25184444064601	0.137661686262831	16.3578153208632	3.82609411900917e-60	3.54917412313111e-58
ENSMUSG00000025586.17	600.630109343265	-1.9161762374438	0.117225737210789	-16.3460369969628	4.64205782888432e-60	4.28685751108487e-58
ENSMUSG00000039462.4	1694.33527160228	-1.924077632265	0.117869991642751	-16.3237275700895	6.69215089221358e-60	6.15261481583689e-58
ENSMUSG00000000278.10	5092.4165538399	-1.36089447181008	0.0834641449820352	-16.3051388365986	9.07325414513167e-60	8.30483784275193e-58
ENSMUSG00000031402.12	2878.40474866544	-1.42921363313355	0.0878615333506659	-16.2666593517027	1.70193213561539e-59	1.55093251794449e-57
ENSMUSG00000038879.8	223.690626951214	3.60591735141789	0.22171342406372	16.2638656934979	1.78135484150553e-59	1.61618887067471e-57
ENSMUSG00000006386.15	433.70648600089	2.66265466236455	0.16387805728987	16.2477802483026	2.31599300382e-59	2.09207996842884e-57
ENSMUSG00000027832.5	705.523745667679	-2.13066980234947	0.131225781132068	-16.2366707514976	2.77585939171518e-59	2.49658379900088e-57
ENSMUSG00000025408.15	696.504119719567	-1.80427000985251	0.111134835630145	-16.2349635883486	2.85417245696951e-59	2.55590525735373e-57
ENSMUSG00000041782.14	857.709392437155	9.74737833480447	0.602758101701175	16.1712937699125	8.03922195551618e-59	7.16807523154344e-57
ENSMUSG00000092416.2	733.081749540485	3.24797251970656	0.201013196589066	16.1580064136109	9.97352017463964e-59	8.85460250354488e-57
ENSMUSG00000027478.15	217.657764968199	3.35260930858073	0.20752483323494	16.1552198660737	1.04345868091232e-58	9.22435310827019e-57
ENSMUSG00000038530.11	279.939217794999	-3.14476156269506	0.194708842425216	-16.1510978316402	1.11558395243762e-58	9.81998708090411e-57
ENSMUSG00000027463.14	202.676532055907	4.0607856897423	0.251937000521948	16.118258458779	1.89885426971372e-58	1.66439404336008e-56
ENSMUSG00000052852.8	542.816609328861	2.0383582346534	0.127056519673412	16.042925147744	6.40644236231419e-58	5.59171589480301e-56
ENSMUSG00000031626.18	326.49715672086	-2.5317846585863	0.157932411652704	-16.0308111051564	7.78598272452659e-58	6.76726212771248e-56
ENSMUSG00000047250.13	2089.580710521	1.58256255909277	0.098787137846092	16.0199252007722	9.27617938491783e-58	8.02874672620963e-56
ENSMUSG00000002831.14	267.138594586008	-2.97577837362249	0.18670745960435	-15.9381868294305	3.44196568474434e-57	2.96668758977589e-55
ENSMUSG00000046591.10	342.314852664236	2.42938655221596	0.152494951383802	15.9309310253927	3.86558333146688e-57	3.31798575911717e-55
ENSMUSG00000006360.11	619.761424494485	2.04181379329677	0.128191505824608	15.9278399934735	4.06146352213358e-57	3.4717121660684e-55
ENSMUSG00000030792.8	604.74907289652	9.02040625178066	0.566370983230844	15.926674421638	4.13786667672809e-57	3.52246543517684e-55
ENSMUSG00000079037.9	5897.49442491624	-1.45345528898501	0.0913224668057987	-15.915637628097	4.93615516991721e-57	4.18480761659456e-55
ENSMUSG00000055926.3	198.238660765044	3.13135178895041	0.196963894490332	15.8981004973179	6.53153187768481e-57	5.5147456498689e-55
ENSMUSG00000036304.14	384.3707276061	7.9986312601704	0.503607840408284	15.8826583273322	8.35606557367915e-57	7.02656798606207e-55
ENSMUSG00000003271.17	173.473519640922	5.13196153832499	0.323265998739977	15.8753520578357	9.38826518143803e-57	7.86257706652741e-55
ENSMUSG00000029816.10	1139.83616912636	-1.83072333999581	0.115460167779988	-15.8558867113747	1.28007995175009e-56	1.06773120491542e-54
ENSMUSG00000050069.3	1370.23673660237	-2.06879235221603	0.130624441824003	-15.8377124780631	1.70926573758659e-56	1.41999482119342e-54
ENSMUSG00000035697.14	260.136953488279	4.05347468169846	0.256255020152589	15.8181278918352	2.33327955113567e-56	1.9306488317917e-54
ENSMUSG00000073599.10	315.076934611121	2.77580110783889	0.175585804597633	15.8088013675128	2.70565663499493e-56	2.22984912954203e-54
ENSMUSG00000041119.12	162.538098812049	3.91106115314434	0.247485428418118	15.8031976999338	2.95727413439257e-56	2.42754653746209e-54
ENSMUSG00000047153.4	999.183661853374	1.88287310193282	0.119217117260882	15.7936472982528	3.44095479882378e-56	2.81342256792367e-54
ENSMUSG00000085057.7	180.941261577061	3.83655490822547	0.244161024134392	15.7132159886163	1.22789134309451e-55	1.0000063119391e-53
ENSMUSG00000024087.4	4475.28719661511	-1.43570503358112	0.0914046540344541	-15.7071327357132	1.35154914333416e-55	1.0921150616801e-53
ENSMUSG00000038296.14	556.971691247694	-2.05890533870518	0.131079956474494	-15.7072476531209	1.34910196565567e-55	1.0921150616801e-53
ENSMUSG00000035498.10	312.55230965272	7.54711726977729	0.481093589360037	15.687420154188	1.84398887884129e-55	1.48423167111716e-53
ENSMUSG00000054702.14	191.231255223767	5.03361150245054	0.321096071910301	15.6763409546059	2.19542279046997e-55	1.76025255207991e-53
ENSMUSG00000042331.13	2669.73150586414	1.67216757456702	0.107046354229323	15.6209670717488	5.24047228538692e-55	4.18549844384223e-53
ENSMUSG00000050199.13	1342.00028668894	-1.55595373350534	0.0997311581454798	-15.601480644952	7.11252125922855e-55	5.65883133724622e-53
ENSMUSG00000042589.18	154.317836796687	5.17702400526282	0.331837312445502	15.601090688417	7.15610190189988e-55	5.67169057251728e-53
ENSMUSG00000074199.7	521.680971404646	8.80580607078579	0.564935145141936	15.5872866938972	8.88270002047967e-55	7.01326460395582e-53
ENSMUSG00000030110.13	363.228842979067	3.02605519666191	0.194141564149183	15.586848750928	8.94379220955271e-55	7.0346496443653e-53
ENSMUSG00000022122.15	186.306684617783	-3.08593557003805	0.198324715122442	-15.5600151404874	1.36066712218598e-54	1.06616515490679e-52
ENSMUSG00000022240.10	539.530428984026	1.90305035355243	0.122329506412336	15.5567565779087	1.43172617200664e-54	1.11761085260865e-52
ENSMUSG00000050022.16	205.920254263724	3.30620571387234	0.212585724755761	15.5523411445939	1.53394442119165e-54	1.19290128935227e-52
ENSMUSG00000026259.14	403.476534393309	2.39133647264275	0.153766158758955	15.5517734977787	1.54760217745051e-54	1.19901493043975e-52
ENSMUSG00000021186.9	4718.18832737383	-1.69454837921727	0.108982707111642	-15.5487822254348	1.62159895090334e-54	1.25165656337263e-52
ENSMUSG00000035407.8	223.757646527699	2.74200134370112	0.176861797544	15.5036383310475	3.27792376438374e-54	2.52071118922089e-52
ENSMUSG00000049858.8	1078.68600119323	1.65908362372261	0.107177620565361	15.4797579473304	4.75257619871775e-54	3.64117745358057e-52
ENSMUSG00000027952.16	685.65866202749	2.38556674212431	0.154152070493871	15.4754116145275	5.08470025456964e-54	3.88125865188294e-52
ENSMUSG00000020646.17	653.667684684782	2.61138786211969	0.168792736833458	15.4709729287478	5.44774212847258e-54	4.14308800255823e-52
ENSMUSG00000009487.10	981.012733267535	10.2041613870947	0.662737105620455	15.3969972415254	1.71447929957569e-53	1.29911057842574e-51
ENSMUSG00000021456.8	147.360226852853	5.04726850940917	0.328662930815224	15.3569752965137	3.18071964050103e-53	2.40132724391986e-51
ENSMUSG00000039405.7	3462.27015476399	-1.74080922610632	0.113407238500812	-15.3500715573271	3.53795936324273e-53	2.66131735956506e-51
ENSMUSG00000037681.13	147.488898417075	3.86366269394843	0.251886457971712	15.3389059700158	4.2021737308861e-53	3.14949876076485e-51
ENSMUSG00000043068.6	149.907180409473	4.54937327047329	0.296716064134668	15.332413105913	4.64408402486518e-53	3.46814159344264e-51
ENSMUSG00000035258.15	1080.66860916399	-2.58671444001768	0.168999912675695	-15.3060105124521	6.9710801891011e-53	5.18718578387573e-51
ENSMUSG00000025494.8	327.990429732974	7.77106221045805	0.508663882524056	15.2774012023363	1.08169092275732e-52	8.02002094199207e-51
ENSMUSG00000029053.16	163.955752536682	3.7819202792607	0.247878567271337	15.2571491795048	1.4755547865787e-52	1.09011879697025e-50
ENSMUSG00000028370.7	2095.9787727901	-1.86775543032172	0.122474690105584	-15.2501339559345	1.64295719442016e-52	1.2094737552945e-50
ENSMUSG00000027315.13	358.411160597416	8.06970204624511	0.530026803644933	15.2250829406187	2.41052727056276e-52	1.76823287655536e-50
ENSMUSG00000070639.5	854.061634477139	1.79195948479329	0.117758842093686	15.2171968824868	2.71935310330626e-52	1.98772220123651e-50
ENSMUSG00000030747.5	454.648253156472	2.69887662894178	0.17745866691301	15.2084802387519	3.10671857256915e-52	2.26287254901991e-50
ENSMUSG00000054499.9	393.362965556785	2.39810895109356	0.158685656969684	15.1123232993371	1.34319139257618e-51	9.74921303397571e-50
ENSMUSG00000021792.15	584.318076177824	2.39974498769544	0.159294216161724	15.0648595129096	2.75751173734887e-51	1.9944716013566e-49
ENSMUSG00000050390.12	2333.9428150408	1.81874545680243	0.120755524079413	15.0613851471205	2.90633311776874e-51	2.09478769596391e-49
ENSMUSG00000020589.17	731.121007701448	2.63054069419383	0.17523283613661	15.0116881755145	6.15607253853327e-51	4.421684601809e-49
ENSMUSG00000021676.10	372.420878888114	2.1905381396537	0.146058409541285	14.9976858335879	7.60240651252456e-51	5.44163948505478e-49
ENSMUSG00000050359.7	197.391704624848	6.50017163145006	0.434740599735573	14.9518394081522	1.51505835127087e-50	1.08070679497894e-48
ENSMUSG00000005125.13	1545.25649212795	2.07249225139342	0.138678993009399	14.9445291346539	1.69082069222481e-50	1.20193528657603e-48
ENSMUSG00000076441.9	1814.02495575307	-1.32010868304868	0.0884858659643542	-14.9188649357907	2.48463995070253e-50	1.76018020617235e-48
ENSMUSG00000048826.7	148.079620987548	4.95137290570751	0.332060087005592	14.9110751320863	2.79220089554484e-50	1.97131289164644e-48
ENSMUSG00000079259.2	162.360192570276	5.58253019619551	0.374781225673694	14.8954371611346	3.52869064261736e-50	2.48280593990417e-48
ENSMUSG00000018470.8	193.320541271115	3.61211939211822	0.242977188708229	14.8660843897396	5.47216073777378e-50	3.83719040751147e-48
ENSMUSG00000027401.9	363.752210420253	8.28277037083947	0.559900291191773	14.7932953440857	1.61832573920829e-49	1.13096912977239e-47
ENSMUSG00000025232.8	2509.20991735548	-1.21035867928861	0.0818363710172965	-14.7899847493579	1.69992317802361e-49	1.18399363166991e-47
ENSMUSG00000070000.13	151.876600366985	4.78891064890653	0.3243635401196	14.7640226368869	2.49918951202622e-49	1.73484007536156e-47
ENSMUSG00000059336.14	551.111773255315	2.08793320643837	0.142152160593212	14.6880159803781	7.69335393656495e-49	5.32256587062818e-47
ENSMUSG00000035246.16	310.482096979621	2.23572347686614	0.153069837696428	14.6059047981751	2.57540273169694e-48	1.77582603026276e-46
ENSMUSG00000022602.14	576.11534800843	2.17774527225255	0.149368582959391	14.5796741798415	3.78317960407512e-48	2.59996190331887e-46
ENSMUSG00000070643.11	189.961613283353	2.85119333192402	0.195929056308253	14.5521720241344	5.65777004749853e-48	3.87538513915744e-46
ENSMUSG00000003644.17	406.213611642563	2.29660096364457	0.1580517581703	14.5306891250776	7.74374653900796e-48	5.28670432032735e-46
ENSMUSG00000020467.15	8666.94166984491	-1.48343049575448	0.102315733886363	-14.498556960966	1.23723620071146e-47	8.41890396313071e-46
ENSMUSG00000049709.4	300.822679541639	7.8122952464055	0.53906951065568	14.4921853155881	1.35754084727699e-47	9.20724261205633e-46
ENSMUSG00000062380.4	966.896769103025	2.21421408420533	0.152913898645249	14.4801362323655	1.61776220536716e-47	1.09362839804657e-45
ENSMUSG00000040687.16	368.571136647141	1.97372423834566	0.136523737122812	14.4570041806734	2.26441265351838e-47	1.52578632412642e-45
ENSMUSG00000020333.17	169.988700172122	5.88800942248571	0.408313207436501	14.420325659932	3.85519186506492e-47	2.58923697794588e-45
ENSMUSG00000040943.12	1572.29116900085	1.73630256902237	0.120412739616322	14.4195919348306	3.89639383046508e-47	2.60844021932041e-45
ENSMUSG00000037995.15	162.507722046374	3.83959312535282	0.266332787693046	14.4165243739274	4.07345077665017e-47	2.71817428276727e-45
ENSMUSG00000019590.16	226.549394634788	2.95445154175202	0.205077013444884	14.4065465559652	4.70662933504693e-47	3.13058953134343e-45
ENSMUSG00000036356.15	919.340781633176	-1.67401563494306	0.116239791676264	-14.4013991319368	5.07065177398499e-47	3.36190713450813e-45
ENSMUSG00000041147.10	471.773380120767	2.02540562790722	0.140705131045364	14.3946820763361	5.5881256861073e-47	3.69316191510593e-45
ENSMUSG00000051048.17	1328.034137535	-1.56105643741454	0.108695949800746	-14.3616798995378	9.00183831854602e-47	5.93031934577844e-45
ENSMUSG00000047139.9	4067.3618922396	1.68080315035502	0.117333753191343	14.3249755900506	1.52781766025387e-46	1.00331543238132e-44
ENSMUSG00000037362.8	982.680024734282	-1.78582053705401	0.124822271352327	-14.3069062732668	1.98133285580793e-46	1.29702061567224e-44
ENSMUSG00000050240.16	230.560951999651	2.5399547053949	0.17793994837522	14.2742241334078	3.16793873407455e-46	2.06725491019136e-44
ENSMUSG00000020892.10	130.027584372548	3.93525093763529	0.275697758846238	14.2737864613185	3.18788866388497e-46	2.07373160066429e-44
ENSMUSG00000034203.8	416.959996301475	2.1256067393663	0.149294017421473	14.2377221544349	5.34407375763001e-46	3.46543917712647e-44
ENSMUSG00000026288.14	147.544230394242	5.76897109452066	0.405795775123417	14.2164395200174	7.24462267787135e-46	4.68319577232646e-44
ENSMUSG00000044224.16	737.834144264944	2.04678401188174	0.144510869590854	14.1635298277333	1.54057333722903e-45	9.92781933143919e-44
ENSMUSG00000025025.14	773.500880942882	1.70858709425698	0.120890662878345	14.1333255486932	2.36697247708183e-45	1.52059604537002e-43
ENSMUSG00000025227.14	141.89700264173	3.67977803429277	0.260375082298585	14.1326044021101	2.39134069608602e-45	1.53149453991441e-43
ENSMUSG00000037580.10	295.879728235207	2.34759548491862	0.16617493622482	14.1272537137763	2.58011505243228e-45	1.64729197452513e-43
ENSMUSG00000031150.13	281.394285977338	2.60869060995711	0.184872223425916	14.110776414189	3.25969240556971e-45	2.07476914158815e-43
ENSMUSG00000020023.18	813.226228946888	1.71919131499407	0.122246596221085	14.0633062035108	6.38329422661167e-45	4.05045473532788e-43
ENSMUSG00000073802.5	1034.33553473461	-1.48309336438923	0.105490520202961	-14.0590202942957	6.78185705509743e-45	4.29019862512983e-43
ENSMUSG00000037031.10	601.971949927781	1.88543244998963	0.134224235086923	14.0468854135665	8.04971633350255e-45	5.0767204900864e-43
ENSMUSG00000030060.14	525.758342529991	1.78173905618453	0.126855703480719	14.0453996729863	8.2203312503087e-45	5.16856450589318e-43
ENSMUSG00000027358.6	151.379142230327	3.1334579464066	0.22312594084916	14.0434497866159	8.44971744544092e-45	5.29669257807245e-43
ENSMUSG00000020140.15	300.062589722847	-2.79906138337451	0.199319153025606	-14.0431129717621	8.48998076690419e-45	5.30585323698429e-43
ENSMUSG00000032013.6	135.795830077354	5.64757475354969	0.402428126108528	14.0337476114347	9.68930026834967e-45	6.03713449852655e-43
ENSMUSG00000017146.12	468.64677880964	2.03713304370168	0.145319802215951	14.0182756419831	1.20507197291972e-44	7.48592157111628e-43
ENSMUSG00000041718.16	567.397481475053	2.12590296883104	0.151746336473448	14.0095834814636	1.36201430279739e-44	8.43551732564873e-43
ENSMUSG00000015134.15	137.534069661261	4.05167449243257	0.28985646802092	13.9782096983951	2.117478119048e-44	1.30752693643662e-42
ENSMUSG00000019848.14	129.317773062928	5.24727224401728	0.375682025014765	13.9673231473107	2.46727028490439e-44	1.51898669980751e-42
ENSMUSG00000015568.16	301.132514383151	-2.49377030471451	0.178871287012905	-13.9417026978432	3.5340725131336e-44	2.16931228506474e-42
ENSMUSG00000047759.6	164.08553115648	3.34965506089614	0.24032505789089	13.938018325234	3.72129670675852e-44	2.27747762355049e-42
ENSMUSG00000030592.18	141.318645281825	5.53465516413603	0.397244038576815	13.9326324039116	4.01288070227755e-44	2.44868584682341e-42
ENSMUSG00000107768.1	153.063602351467	3.04876876554875	0.219023622120164	13.9198171230868	4.80131009284627e-44	2.92117354648876e-42
ENSMUSG00000049404.7	257.875349542312	-2.38081957253586	0.171326185215918	-13.8964138466947	6.65953744580412e-44	4.03985899131683e-42
